activity_id,contact_id,campaign_id,activity_type,channel,timestamp
ACT-0018632,CON-004493,CMP-0006,Webinar Attended,Webinar,2026-03-19T11:00:23.780875
ACT-0015142,CON-005640,CMP-0001,Webinar Attended,Webinar,2026-06-24T08:11:10.767926
ACT-0001403,CON-006311,CMP-0005,Email Sent,Email,2026-06-10T13:56:05.782367
ACT-0003727,CON-002313,CMP-0006,Email Sent,Email,2026-07-12T08:29:02.414894
ACT-0016837,CON-008039,CMP-0022,Webinar Registered,Webinar,2026-06-10T08:49:24.348364
ACT-0007065,CON-009407,CMP-0021,Email Sent,Email,2026-08-08T20:59:45.893310
ACT-0016938,CON-009691,CMP-0001,Webinar Registered,Webinar,2026-05-07T05:07:12.854933
ACT-0006580,CON-007384,CMP-0025,Email Sent,Email,2026-07-16T16:46:24.638951
ACT-0014815,CON-002935,CMP-0005,Sales Accepted,Sales,2026-07-22T19:53:14.235352
ACT-0013546,CON-000407,CMP-0022,Email Clicked,Email,2026-04-28T08:19:13.720065
ACT-0016011,CON-003549,CMP-0019,Landing Page View,Web,2026-09-08T14:04:52.772888
ACT-0008450,CON-009871,CMP-0025,Email Opened,Email,2026-03-16T11:15:37.968500
ACT-0004847,CON-002537,CMP-0009,Email Sent,Email,2026-06-26T11:22:47.047310
ACT-0023986,CON-002183,CMP-0009,Sales Accepted,Sales,2026-06-21T06:22:38.717462
ACT-0001829,CON-005866,CMP-0008,Email Sent,Email,2026-08-13T05:37:29.354264
ACT-0015934,CON-001161,CMP-0015,Sales Accepted,Sales,2026-08-25T00:30:29.747464
ACT-0014934,CON-006112,CMP-0015,Webinar Attended,Webinar,2026-06-02T20:36:57.078035
ACT-0017263,CON-007846,CMP-0004,Webinar Registered,Webinar,2026-04-14T12:07:35.998821
ACT-0010924,CON-000315,CMP-0009,Email Opened,Email,2026-07-04T00:27:15.460159
ACT-0004949,CON-007290,CMP-0023,Email Sent,Email,2026-08-28T07:45:50.775196
ACT-0022997,CON-004580,CMP-0005,Webinar Attended,Webinar,2026-07-21T09:36:06.575487
ACT-0021822,CON-007047,CMP-0018,Sales Accepted,Sales,2026-07-13T14:59:25.654142
ACT-0005679,CON-007103,CMP-0019,Email Sent,Email,2026-09-03T20:48:55.580139
ACT-0019319,CON-003294,CMP-0012,Webinar Attended,Webinar,2026-08-07T21:51:51.915469
ACT-0011663,CON-003081,CMP-0013,Email Opened,Email,2026-05-04T18:36:01.562725
ACT-0006478,CON-001712,CMP-0002,Email Sent,Email,2026-08-08T23:14:18.365040
ACT-0002832,CON-004273,CMP-0007,Email Sent,Email,2026-04-23T07:32:38.301363
ACT-0021833,CON-004201,CMP-0006,Webinar Attended,Webinar,2026-04-29T16:16:46.838625
ACT-0002766,CON-009703,CMP-0010,Email Sent,Email,2026-07-09T17:33:33.005350
ACT-0017561,CON-000946,CMP-0009,Webinar Registered,Webinar,2026-05-22T13:37:39.895092
ACT-0014501,CON-003031,CMP-0004,Webinar Attended,Webinar,2026-06-07T13:52:30.916147
ACT-0000284,CON-002803,CMP-0014,Email Sent,Email,2026-04-21T02:26:44.993541
ACT-0021601,CON-009366,CMP-0006,Sales Accepted,Sales,2026-05-15T09:19:44.894122
ACT-0014587,CON-001943,CMP-0025,Sales Accepted,Sales,2026-07-11T06:06:25.662994
ACT-0020764,CON-002209,CMP-0019,Landing Page View,Web,2026-06-04T00:43:24.560784
ACT-0015575,CON-004335,CMP-0020,Webinar Registered,Webinar,2026-05-31T02:01:51.086950
ACT-0014401,CON-002413,CMP-0019,Webinar Registered,Webinar,2026-05-05T13:20:05.436587
ACT-0019365,CON-005124,CMP-0016,Landing Page View,Web,2026-06-18T22:34:43.853265
ACT-0004018,CON-005510,CMP-0021,Email Sent,Email,2026-06-29T07:14:33.781984
ACT-0012089,CON-009958,CMP-0024,Email Opened,Email,2026-03-31T17:05:00.687335
ACT-0017804,CON-003407,CMP-0011,Landing Page View,Web,2026-07-03T05:34:37.137102
ACT-0012308,CON-003952,CMP-0021,Email Opened,Email,2026-09-03T11:59:57.267513
ACT-0008605,CON-002928,CMP-0021,Email Opened,Email,2026-05-24T03:50:41.336850
ACT-0013614,CON-005523,CMP-0011,Email Clicked,Email,2026-08-11T08:06:02.360577
ACT-0016078,CON-006693,CMP-0016,Webinar Registered,Webinar,2026-06-16T14:23:45.046442
ACT-0005505,CON-002426,CMP-0010,Email Sent,Email,2026-05-07T13:40:35.984329
ACT-0024828,CON-008089,CMP-0021,Sales Accepted,Sales,2026-03-25T02:51:10.474511
ACT-0022091,CON-002852,CMP-0025,Sales Accepted,Sales,2026-05-05T06:21:18.547504
ACT-0019527,CON-006622,CMP-0002,Sales Accepted,Sales,2026-05-13T00:00:23.770763
ACT-0013038,CON-002028,CMP-0008,Email Clicked,Email,2026-05-10T16:19:07.090984
ACT-0012664,CON-001796,CMP-0014,Email Clicked,Email,2026-08-05T15:13:59.699671
ACT-0011369,CON-009828,CMP-0021,Email Opened,Email,2026-04-26T16:41:24.642094
ACT-0000927,CON-009791,CMP-0021,Email Sent,Email,2026-09-01T05:01:14.849551
ACT-0015918,CON-001995,CMP-0001,Webinar Registered,Webinar,2026-07-06T08:15:34.660628
ACT-0004274,CON-002367,CMP-0023,Email Sent,Email,2026-09-02T17:42:50.367199
ACT-0012328,CON-002377,CMP-0024,Email Opened,Email,2026-06-15T19:07:27.162900
ACT-0003677,CON-009022,CMP-0001,Email Sent,Email,2026-06-17T16:50:12.607992
ACT-0017141,CON-007875,CMP-0014,Landing Page View,Web,2026-04-05T21:21:12.697226
ACT-0020051,CON-001349,CMP-0019,Sales Accepted,Sales,2026-07-14T12:33:02.080706
ACT-0014403,CON-003583,CMP-0003,Sales Accepted,Sales,2026-04-17T03:00:58.095078
ACT-0004044,CON-005096,CMP-0006,Email Sent,Email,2026-05-04T19:57:02.218184
ACT-0005282,CON-005699,CMP-0004,Email Sent,Email,2026-04-06T02:59:51.995805
ACT-0013018,CON-004443,CMP-0007,Email Clicked,Email,2026-06-27T00:58:22.868236
ACT-0011558,CON-008099,CMP-0015,Email Opened,Email,2026-04-27T13:26:10.436458
ACT-0010045,CON-004871,CMP-0019,Email Opened,Email,2026-05-06T17:55:06.771204
ACT-0011160,CON-006219,CMP-0018,Email Opened,Email,2026-09-05T03:59:44.670072
ACT-0013230,CON-007908,CMP-0025,Email Clicked,Email,2026-04-07T07:42:07.396257
ACT-0014279,CON-001991,CMP-0010,Sales Accepted,Sales,2026-06-24T21:17:14.509742
ACT-0016156,CON-009568,CMP-0015,Landing Page View,Web,2026-06-06T18:42:37.938310
ACT-0000455,CON-004301,CMP-0017,Email Sent,Email,2026-08-18T20:53:38.336820
ACT-0004885,CON-007140,CMP-0008,Email Sent,Email,2026-08-25T22:33:59.413746
ACT-0019139,CON-008439,CMP-0015,Webinar Registered,Webinar,2026-05-03T08:29:29.725883
ACT-0017728,CON-000096,CMP-0020,Webinar Attended,Webinar,2026-06-29T10:58:18.693981
ACT-0016136,CON-001700,CMP-0003,Sales Accepted,Sales,2026-04-29T22:04:12.493720
ACT-0008279,CON-007028,CMP-0004,Email Opened,Email,2026-03-28T04:19:34.758828
ACT-0017351,CON-002738,CMP-0018,Landing Page View,Web,2026-05-31T09:23:20.794229
ACT-0016507,CON-000713,CMP-0023,Landing Page View,Web,2026-04-13T15:52:06.427369
ACT-0002513,CON-007935,CMP-0019,Email Sent,Email,2026-07-30T13:58:02.037866
ACT-0013063,CON-004158,CMP-0009,Email Clicked,Email,2026-05-16T04:17:59.828077
ACT-0018398,CON-007800,CMP-0025,Webinar Attended,Webinar,2026-06-14T11:15:32.605089
ACT-0011302,CON-004900,CMP-0001,Email Opened,Email,2026-08-08T08:45:26.178856
ACT-0005220,CON-005736,CMP-0012,Email Sent,Email,2026-08-02T08:57:45.306698
ACT-0019225,CON-001663,CMP-0020,Webinar Registered,Webinar,2026-05-02T05:13:29.019264
ACT-0013496,CON-002701,CMP-0017,Email Clicked,Email,2026-07-06T13:29:24.519259
ACT-0015857,CON-003711,CMP-0009,Webinar Attended,Webinar,2026-07-27T08:51:00.650120
ACT-0006401,CON-001751,CMP-0011,Email Sent,Email,2026-06-24T15:38:59.499506
ACT-0014163,CON-009181,CMP-0009,Webinar Attended,Webinar,2026-08-31T20:06:45.868895
ACT-0024296,CON-005469,CMP-0013,Webinar Attended,Webinar,2026-06-27T11:24:50.307888
ACT-0021325,CON-001830,CMP-0008,Webinar Attended,Webinar,2026-06-26T02:26:15.662973
ACT-0007837,CON-004477,CMP-0024,Email Sent,Email,2026-05-18T00:33:40.543021
ACT-0023095,CON-009669,CMP-0002,Landing Page View,Web,2026-04-09T20:42:54.001568
ACT-0011460,CON-008920,CMP-0023,Email Opened,Email,2026-05-17T22:30:29.655887
ACT-0009187,CON-007961,CMP-0024,Email Opened,Email,2026-04-25T15:18:20.730409
ACT-0022237,CON-002638,CMP-0016,Webinar Attended,Webinar,2026-05-13T19:03:16.289131
ACT-0021184,CON-000255,CMP-0020,Sales Accepted,Sales,2026-08-04T09:47:25.614437
ACT-0008618,CON-007382,CMP-0005,Email Opened,Email,2026-08-14T22:20:48.900330
ACT-0010512,CON-006033,CMP-0007,Email Opened,Email,2026-04-14T13:36:15.969845
ACT-0013412,CON-005743,CMP-0007,Email Clicked,Email,2026-09-09T16:46:34.347743
ACT-0023189,CON-002816,CMP-0005,Webinar Registered,Webinar,2026-09-11T02:48:12.211565
ACT-0019528,CON-002296,CMP-0020,Webinar Registered,Webinar,2026-05-16T00:43:11.410747
ACT-0002631,CON-008099,CMP-0015,Email Sent,Email,2026-04-27T13:26:10.436458
ACT-0024893,CON-002412,CMP-0018,Webinar Attended,Webinar,2026-08-05T02:47:18.153897
ACT-0000009,CON-000150,CMP-0024,Email Sent,Email,2026-07-23T03:58:06.698203
ACT-0019889,CON-005477,CMP-0004,Webinar Attended,Webinar,2026-09-07T13:35:13.771931
ACT-0010522,CON-004862,CMP-0003,Email Opened,Email,2026-06-30T00:27:06.621337
ACT-0012846,CON-003562,CMP-0002,Email Clicked,Email,2026-03-20T22:31:56.955795
ACT-0000979,CON-008895,CMP-0005,Email Sent,Email,2026-07-09T13:23:28.265229
ACT-0005519,CON-009737,CMP-0018,Email Sent,Email,2026-09-10T20:16:22.676440
ACT-0020325,CON-002044,CMP-0020,Webinar Attended,Webinar,2026-07-11T03:50:37.268752
ACT-0004157,CON-006182,CMP-0003,Email Sent,Email,2026-08-02T15:59:20.427207
ACT-0008888,CON-005395,CMP-0025,Email Opened,Email,2026-05-30T05:24:47.699046
ACT-0020894,CON-003609,CMP-0017,Landing Page View,Web,2026-03-30T01:22:11.481069
ACT-0009992,CON-003951,CMP-0001,Email Opened,Email,2026-03-25T12:43:32.998220
ACT-0023738,CON-007306,CMP-0019,Sales Accepted,Sales,2026-05-26T00:57:36.494210
ACT-0007644,CON-004805,CMP-0015,Email Sent,Email,2026-07-27T05:59:52.480452
ACT-0004767,CON-008557,CMP-0015,Email Sent,Email,2026-08-28T14:48:31.179028
ACT-0002009,CON-006018,CMP-0021,Email Sent,Email,2026-08-13T23:26:23.201321
ACT-0004806,CON-000664,CMP-0001,Email Sent,Email,2026-08-06T15:56:10.687701
ACT-0000725,CON-004480,CMP-0012,Email Sent,Email,2026-04-30T04:21:44.926621
ACT-0015293,CON-000401,CMP-0020,Landing Page View,Web,2026-07-13T08:49:04.524521
ACT-0015052,CON-002211,CMP-0023,Webinar Registered,Webinar,2026-05-31T14:01:02.293715
ACT-0019798,CON-005385,CMP-0025,Landing Page View,Web,2026-07-13T08:22:25.361398
ACT-0000715,CON-009025,CMP-0007,Email Sent,Email,2026-05-12T03:37:21.317223
ACT-0009158,CON-008508,CMP-0014,Email Opened,Email,2026-03-18T20:10:43.307081
ACT-0023894,CON-002193,CMP-0006,Webinar Attended,Webinar,2026-08-13T06:46:00.539439
ACT-0017314,CON-003133,CMP-0014,Webinar Registered,Webinar,2026-08-23T23:10:04.461370
ACT-0011172,CON-004308,CMP-0021,Email Opened,Email,2026-06-15T10:44:07.207115
ACT-0009553,CON-005292,CMP-0007,Email Opened,Email,2026-03-28T06:36:41.390561
ACT-0009811,CON-004856,CMP-0002,Email Opened,Email,2026-09-04T04:52:04.144637
ACT-0009022,CON-005775,CMP-0001,Email Opened,Email,2026-06-12T21:26:49.951349
ACT-0013371,CON-003617,CMP-0006,Email Clicked,Email,2026-03-16T22:43:52.171912
ACT-0023485,CON-005712,CMP-0023,Sales Accepted,Sales,2026-06-28T19:02:22.013883
ACT-0013561,CON-006546,CMP-0007,Email Clicked,Email,2026-05-20T10:46:52.317450
ACT-0021620,CON-002755,CMP-0009,Webinar Attended,Webinar,2026-04-13T16:38:52.917011
ACT-0020618,CON-003953,CMP-0019,Landing Page View,Web,2026-06-06T22:15:14.285358
ACT-0011581,CON-003269,CMP-0017,Email Opened,Email,2026-07-08T04:44:32.020383
ACT-0008372,CON-005048,CMP-0011,Email Opened,Email,2026-04-14T16:37:45.265175
ACT-0008117,CON-007212,CMP-0004,Email Opened,Email,2026-07-23T14:02:59.032298
ACT-0001307,CON-002027,CMP-0022,Email Sent,Email,2026-03-29T09:18:27.045110
ACT-0009909,CON-007400,CMP-0006,Email Opened,Email,2026-06-29T01:54:29.375390
ACT-0016915,CON-009901,CMP-0006,Webinar Registered,Webinar,2026-03-18T15:04:37.563442
ACT-0000202,CON-009546,CMP-0011,Email Sent,Email,2026-08-03T14:55:20.967629
ACT-0013708,CON-000633,CMP-0001,Email Clicked,Email,2026-07-07T01:09:27.261316
ACT-0002169,CON-002329,CMP-0007,Email Sent,Email,2026-06-08T11:08:11.381880
ACT-0007707,CON-006776,CMP-0024,Email Sent,Email,2026-07-20T23:15:41.185500
ACT-0014382,CON-004732,CMP-0012,Sales Accepted,Sales,2026-03-23T00:31:11.353290
ACT-0021003,CON-001394,CMP-0002,Landing Page View,Web,2026-05-25T02:20:46.381393
ACT-0016389,CON-005535,CMP-0007,Sales Accepted,Sales,2026-08-21T22:35:12.358500
ACT-0022006,CON-008060,CMP-0017,Webinar Attended,Webinar,2026-08-10T05:45:38.173657
ACT-0023994,CON-001891,CMP-0023,Landing Page View,Web,2026-06-19T00:46:32.264198
ACT-0002517,CON-007040,CMP-0018,Email Sent,Email,2026-08-06T08:52:42.528283
ACT-0013181,CON-008371,CMP-0005,Email Clicked,Email,2026-03-31T18:10:32.717484
ACT-0019218,CON-008853,CMP-0010,Landing Page View,Web,2026-05-26T04:07:36.195905
ACT-0022118,CON-004435,CMP-0013,Sales Accepted,Sales,2026-03-22T16:32:31.312544
ACT-0006292,CON-008403,CMP-0018,Email Sent,Email,2026-04-23T02:37:38.700804
ACT-0012609,CON-004024,CMP-0017,Email Clicked,Email,2026-04-27T21:24:10.817449
ACT-0010149,CON-009105,CMP-0002,Email Opened,Email,2026-04-09T06:58:02.710778
ACT-0018428,CON-007558,CMP-0012,Webinar Registered,Webinar,2026-04-23T05:15:42.874883
ACT-0024093,CON-000525,CMP-0007,Sales Accepted,Sales,2026-03-17T03:11:33.084897
ACT-0009104,CON-006645,CMP-0016,Email Opened,Email,2026-05-16T17:45:02.308756
ACT-0013342,CON-007601,CMP-0018,Email Clicked,Email,2026-07-14T14:15:36.207484
ACT-0000329,CON-003945,CMP-0019,Email Sent,Email,2026-03-19T16:44:12.831947
ACT-0003327,CON-002050,CMP-0010,Email Sent,Email,2026-06-05T21:55:41.000819
ACT-0001557,CON-006193,CMP-0010,Email Sent,Email,2026-08-12T16:02:35.545505
ACT-0012415,CON-003501,CMP-0001,Email Clicked,Email,2026-05-01T06:33:47.754741
ACT-0022253,CON-002850,CMP-0010,Webinar Attended,Webinar,2026-03-18T03:52:34.329149
ACT-0005111,CON-006713,CMP-0003,Email Sent,Email,2026-04-17T20:50:32.968699
ACT-0024384,CON-009991,CMP-0020,Webinar Attended,Webinar,2026-03-26T23:56:54.119734
ACT-0000285,CON-001469,CMP-0011,Email Sent,Email,2026-07-16T17:41:13.229226
ACT-0008074,CON-005315,CMP-0016,Email Opened,Email,2026-06-07T04:34:43.544537
ACT-0011123,CON-003867,CMP-0013,Email Opened,Email,2026-03-30T11:06:15.043105
ACT-0002473,CON-001377,CMP-0011,Email Sent,Email,2026-04-01T16:09:27.495682
ACT-0010006,CON-005302,CMP-0015,Email Opened,Email,2026-04-23T17:12:46.978825
ACT-0019740,CON-007513,CMP-0011,Landing Page View,Web,2026-04-07T23:01:20.580091
ACT-0018371,CON-002004,CMP-0021,Webinar Registered,Webinar,2026-03-27T09:23:27.053084
ACT-0015584,CON-003918,CMP-0021,Sales Accepted,Sales,2026-08-02T06:52:59.265784
ACT-0020718,CON-009048,CMP-0012,Sales Accepted,Sales,2026-03-31T05:22:03.317910
ACT-0023884,CON-001671,CMP-0010,Landing Page View,Web,2026-07-03T15:08:35.690656
ACT-0023872,CON-000280,CMP-0019,Landing Page View,Web,2026-05-17T19:28:31.680213
ACT-0018860,CON-009313,CMP-0003,Webinar Registered,Webinar,2026-07-29T01:01:22.134662
ACT-0010254,CON-005014,CMP-0013,Email Opened,Email,2026-07-24T08:21:00.734989
ACT-0023536,CON-002080,CMP-0006,Landing Page View,Web,2026-07-23T11:23:12.943092
ACT-0010662,CON-008132,CMP-0004,Email Opened,Email,2026-04-10T02:11:23.370856
ACT-0002402,CON-004815,CMP-0025,Email Sent,Email,2026-04-11T01:50:38.855205
ACT-0019359,CON-004953,CMP-0016,Webinar Attended,Webinar,2026-07-05T15:01:44.690007
ACT-0014479,CON-001464,CMP-0006,Sales Accepted,Sales,2026-04-10T11:28:31.264040
ACT-0004529,CON-005225,CMP-0010,Email Sent,Email,2026-05-04T21:51:27.212645
ACT-0007335,CON-002022,CMP-0006,Email Sent,Email,2026-06-28T07:23:35.024254
ACT-0012660,CON-004411,CMP-0017,Email Clicked,Email,2026-06-18T15:38:50.357863
ACT-0021856,CON-009240,CMP-0021,Landing Page View,Web,2026-04-01T06:54:49.558568
ACT-0006043,CON-008208,CMP-0006,Email Sent,Email,2026-06-06T21:26:05.449516
ACT-0006816,CON-000059,CMP-0021,Email Sent,Email,2026-07-28T05:42:51.061250
ACT-0020871,CON-005446,CMP-0004,Landing Page View,Web,2026-04-21T20:01:40.048053
ACT-0007345,CON-009538,CMP-0007,Email Sent,Email,2026-05-07T19:17:14.231060
ACT-0004920,CON-009059,CMP-0021,Email Sent,Email,2026-09-01T11:16:47.299598
ACT-0016765,CON-007577,CMP-0023,Landing Page View,Web,2026-06-29T04:56:37.450741
ACT-0020393,CON-001441,CMP-0010,Webinar Attended,Webinar,2026-04-20T08:05:33.985379
ACT-0003404,CON-005836,CMP-0022,Email Sent,Email,2026-05-17T19:21:05.072104
ACT-0007955,CON-001565,CMP-0002,Email Sent,Email,2026-04-03T16:34:59.360622
ACT-0013722,CON-007618,CMP-0003,Form Submitted,Email,2026-09-11T14:43:24.884174
ACT-0006711,CON-001643,CMP-0013,Email Sent,Email,2026-08-16T04:27:47.709249
ACT-0018171,CON-001447,CMP-0005,Webinar Registered,Webinar,2026-04-21T14:38:30.049171
ACT-0000104,CON-002402,CMP-0010,Email Sent,Email,2026-08-05T20:44:10.419418
ACT-0008305,CON-007157,CMP-0020,Email Opened,Email,2026-05-03T09:46:24.453863
ACT-0003186,CON-002864,CMP-0004,Email Sent,Email,2026-08-08T04:48:19.194239
ACT-0024621,CON-005408,CMP-0023,Sales Accepted,Sales,2026-04-06T18:59:26.663025
ACT-0009269,CON-002678,CMP-0006,Email Opened,Email,2026-08-30T11:28:32.558659
ACT-0012820,CON-002398,CMP-0018,Email Clicked,Email,2026-05-21T19:17:42.115399
ACT-0023671,CON-008223,CMP-0020,Sales Accepted,Sales,2026-04-02T05:31:48.834110
ACT-0023998,CON-005955,CMP-0003,Sales Accepted,Sales,2026-08-08T11:20:48.653228
ACT-0015861,CON-004605,CMP-0010,Sales Accepted,Sales,2026-04-13T13:53:07.465269
ACT-0011771,CON-005474,CMP-0016,Email Opened,Email,2026-08-11T16:55:45.672446
ACT-0018314,CON-006911,CMP-0018,Webinar Attended,Webinar,2026-04-14T17:00:37.449318
ACT-0004789,CON-003074,CMP-0007,Email Sent,Email,2026-04-16T16:26:43.251227
ACT-0000355,CON-009647,CMP-0013,Email Sent,Email,2026-08-18T18:14:26.122205
ACT-0023411,CON-005771,CMP-0005,Webinar Registered,Webinar,2026-03-19T05:10:48.349980
ACT-0008030,CON-007855,CMP-0013,Email Opened,Email,2026-07-05T11:25:18.620977
ACT-0014298,CON-007782,CMP-0002,Landing Page View,Web,2026-05-18T17:14:49.651267
ACT-0004016,CON-000589,CMP-0013,Email Sent,Email,2026-07-23T09:08:16.413578
ACT-0005234,CON-005791,CMP-0005,Email Sent,Email,2026-04-11T04:30:34.847643
ACT-0019781,CON-002760,CMP-0018,Landing Page View,Web,2026-08-19T08:28:51.301233
ACT-0014766,CON-000101,CMP-0014,Webinar Registered,Webinar,2026-07-18T11:38:33.394491
ACT-0015383,CON-005456,CMP-0002,Landing Page View,Web,2026-07-31T21:31:04.573616
ACT-0018413,CON-002867,CMP-0010,Landing Page View,Web,2026-05-24T09:11:46.567357
ACT-0020601,CON-009494,CMP-0016,Landing Page View,Web,2026-07-26T19:15:44.987798
ACT-0006080,CON-007795,CMP-0018,Email Sent,Email,2026-07-05T22:39:34.654462
ACT-0011230,CON-001821,CMP-0012,Email Opened,Email,2026-03-18T03:10:41.229535
ACT-0000047,CON-002710,CMP-0013,Email Sent,Email,2026-05-12T02:20:20.695415
ACT-0000402,CON-006948,CMP-0009,Email Sent,Email,2026-07-25T04:00:13.683064
ACT-0015261,CON-007984,CMP-0009,Webinar Registered,Webinar,2026-03-19T03:54:57.989856
ACT-0022600,CON-009970,CMP-0021,Landing Page View,Web,2026-04-21T07:33:26.654932
ACT-0024555,CON-007439,CMP-0014,Sales Accepted,Sales,2026-08-31T17:33:25.654193
ACT-0020307,CON-007598,CMP-0014,Sales Accepted,Sales,2026-05-25T20:01:07.649227
ACT-0007459,CON-008973,CMP-0009,Email Sent,Email,2026-09-05T19:57:47.946139
ACT-0007548,CON-000782,CMP-0003,Email Sent,Email,2026-08-11T09:19:06.403556
ACT-0008857,CON-008121,CMP-0018,Email Opened,Email,2026-08-15T00:14:47.572623
ACT-0014841,CON-005609,CMP-0022,Webinar Attended,Webinar,2026-09-03T09:05:24.624661
ACT-0004706,CON-008953,CMP-0016,Email Sent,Email,2026-07-21T11:57:49.513601
ACT-0017817,CON-002899,CMP-0023,Sales Accepted,Sales,2026-06-18T01:43:32.694156
ACT-0004842,CON-008020,CMP-0023,Email Sent,Email,2026-05-24T19:47:39.431267
ACT-0017181,CON-009324,CMP-0014,Webinar Registered,Webinar,2026-05-12T23:20:22.871668
ACT-0019625,CON-006007,CMP-0019,Webinar Registered,Webinar,2026-04-12T10:48:02.661291
ACT-0016852,CON-003058,CMP-0023,Sales Accepted,Sales,2026-08-25T21:29:20.745586
ACT-0008157,CON-004527,CMP-0006,Email Opened,Email,2026-06-16T20:42:45.481616
ACT-0017355,CON-008090,CMP-0015,Landing Page View,Web,2026-05-10T02:24:58.742989
ACT-0002439,CON-002666,CMP-0016,Email Sent,Email,2026-07-15T15:14:57.305992
ACT-0019170,CON-006312,CMP-0024,Landing Page View,Web,2026-08-19T20:48:39.131260
ACT-0002533,CON-008606,CMP-0014,Email Sent,Email,2026-06-29T17:30:06.576518
ACT-0005296,CON-006221,CMP-0022,Email Sent,Email,2026-04-25T11:46:55.963423
ACT-0012351,CON-000892,CMP-0007,Email Opened,Email,2026-08-04T09:17:20.652595
ACT-0023194,CON-005524,CMP-0008,Webinar Registered,Webinar,2026-04-26T23:23:35.045467
ACT-0022700,CON-005471,CMP-0008,Webinar Attended,Webinar,2026-09-07T23:15:34.583498
ACT-0017302,CON-006432,CMP-0021,Landing Page View,Web,2026-09-08T03:37:21.059531
ACT-0022403,CON-007041,CMP-0007,Webinar Attended,Webinar,2026-08-02T05:28:38.129372
ACT-0022935,CON-005334,CMP-0017,Landing Page View,Web,2026-08-29T22:16:40.531049
ACT-0009177,CON-004751,CMP-0019,Email Opened,Email,2026-04-02T08:02:41.078314
ACT-0019057,CON-000532,CMP-0009,Sales Accepted,Sales,2026-05-21T19:22:12.044924
ACT-0018755,CON-000233,CMP-0015,Landing Page View,Web,2026-06-07T04:09:24.503975
ACT-0024831,CON-000175,CMP-0003,Sales Accepted,Sales,2026-07-29T10:57:01.389831
ACT-0018488,CON-008871,CMP-0017,Webinar Registered,Webinar,2026-07-28T08:05:34.970330
ACT-0007967,CON-006397,CMP-0004,Email Sent,Email,2026-04-02T12:27:14.582731
ACT-0002444,CON-006854,CMP-0010,Email Sent,Email,2026-04-11T07:55:55.574918
ACT-0013778,CON-003074,CMP-0018,Form Submitted,Email,2026-05-15T06:47:01.826468
ACT-0023577,CON-009297,CMP-0013,Landing Page View,Web,2026-08-21T23:40:05.593663
ACT-0024072,CON-000341,CMP-0002,Webinar Registered,Webinar,2026-08-29T02:24:49.511115
ACT-0006371,CON-004999,CMP-0017,Email Sent,Email,2026-04-30T14:51:28.397907
ACT-0005748,CON-002156,CMP-0019,Email Sent,Email,2026-04-22T02:18:28.871653
ACT-0021911,CON-001229,CMP-0017,Webinar Attended,Webinar,2026-05-16T05:53:22.498383
ACT-0016729,CON-005092,CMP-0013,Landing Page View,Web,2026-06-22T14:18:55.576005
ACT-0014327,CON-004227,CMP-0015,Webinar Registered,Webinar,2026-04-18T13:14:16.828016
ACT-0014623,CON-006447,CMP-0020,Webinar Registered,Webinar,2026-08-14T17:11:46.771190
ACT-0003313,CON-004862,CMP-0003,Email Sent,Email,2026-06-30T00:27:06.621337
ACT-0019437,CON-009730,CMP-0021,Landing Page View,Web,2026-05-14T09:58:22.926644
ACT-0015668,CON-008112,CMP-0012,Sales Accepted,Sales,2026-06-13T05:25:23.483794
ACT-0019768,CON-004173,CMP-0009,Sales Accepted,Sales,2026-04-24T09:58:23.237340
ACT-0019317,CON-003946,CMP-0021,Webinar Registered,Webinar,2026-05-29T08:55:56.800084
ACT-0011973,CON-005099,CMP-0011,Email Opened,Email,2026-05-20T13:08:12.184008
ACT-0013066,CON-007648,CMP-0022,Email Clicked,Email,2026-08-28T18:52:18.224254
ACT-0007468,CON-008196,CMP-0014,Email Sent,Email,2026-06-24T10:26:19.005466
ACT-0010156,CON-002100,CMP-0024,Email Opened,Email,2026-06-09T12:26:21.161535
ACT-0020085,CON-006503,CMP-0020,Sales Accepted,Sales,2026-09-01T23:52:56.252941
ACT-0020542,CON-009528,CMP-0014,Sales Accepted,Sales,2026-04-08T12:34:23.118555
ACT-0011509,CON-003074,CMP-0019,Email Opened,Email,2026-04-02T09:51:46.340955
ACT-0016088,CON-000854,CMP-0004,Webinar Registered,Webinar,2026-03-20T18:22:01.300984
ACT-0017498,CON-004418,CMP-0010,Webinar Attended,Webinar,2026-06-19T00:58:02.349796
ACT-0016728,CON-005454,CMP-0022,Webinar Attended,Webinar,2026-06-14T04:22:53.224643
ACT-0004870,CON-000667,CMP-0015,Email Sent,Email,2026-04-25T16:56:00.465228
ACT-0012544,CON-009933,CMP-0004,Email Clicked,Email,2026-08-28T15:00:24.238148
ACT-0006324,CON-001884,CMP-0009,Email Sent,Email,2026-07-08T11:20:58.226624
ACT-0024974,CON-009561,CMP-0022,Webinar Attended,Webinar,2026-06-01T14:01:48.649337
ACT-0000610,CON-008947,CMP-0018,Email Sent,Email,2026-08-18T12:00:15.751941
ACT-0005608,CON-007520,CMP-0001,Email Sent,Email,2026-04-16T11:29:14.177161
ACT-0016753,CON-002098,CMP-0020,Webinar Attended,Webinar,2026-05-03T22:45:08.360909
ACT-0004359,CON-007111,CMP-0008,Email Sent,Email,2026-09-10T04:20:26.554648
